"id","author_name","author_id","type","genre","published","title","subtitle","publisher","location","description","source","medium","language","format","subject","rights","rights_holder","data_evaluation","authority_record","authority_organization","img","pdf_book","ext_source","field26","archive","field28","created","citation","field29"
89,,,2,2,1803-01-01 00:00:00,"Zürcher Zentralbibliothek (ZBB), Handschriftabteilung","Privatbestände Gessner Georg. Gessner, Georg Ms ZV 686 f. Gessner, Georg: Neu 5. Neujahrspredigt 1803, Offenbarung Johannes XXI.","","","author: Gessner, Georgsubject: Gessner","Ognois, Laure","",1,"Handschriftliche Quellen","",0,"","Self-evaluation","",,,,,,,,,,
90,,,2,2,1803-01-01 00:00:00,"Zürcher Zentralbibliothek (ZBB), Handschriftabteilung","Privatbestände Gessner Georg. Gessner, Georg Ms ZV 686 z. Gessner, Georg: Gelegenheitspredigten 11. 1803. Ermunterungen, dem Vaterlande wieder aufzuhelfen, Nehemias II. 17.18, den 20. Mars 1803. Bey Verlesung der Proklamation der Regierungskomission.","","","author: Gessner, Georgsubject: Gessner","","",1,"Handschriftliche Quellen","",0,"","Self-evaluation","",,,,,,,,,,
91,,,2,2,1805-01-01 00:00:00,"Zürcher Zentralbibliothek (ZBB), Handschriftabteilung","Privatbestände Gessner Georg. Gessner, Georg Ms ZV 686 5. Gessner, Georg: Osterpredigten 2, 1796-1805. Zweyte Oster-Predigt. Röm VI. 4. Montag morgens den 14. Apr. 1800 im Fraumünster Versammlungssaale.","","","author: Gessner, Georgsubject: Gessner","","",1,"Handschriftliche Quellen","",0,"","Self-evaluation","",,,,,,,,,,
92,,,3,8,1831-01-01 00:00:00,"Die gelehrten Theologen Deutschlands im achtzehnten und neunzehnten Jahrhundert: nach ihrem Leben und Wirken dargestellt, Band 1","","J. K. G. Wagner","","author: Döring, Heinrichsubject: Gessner","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
93,,,2,1,1862-01-01 00:00:00,"Georg Gessner weiland Pfarrer am Grossm","","Bahnmaier'sche Buchhandlung","Basel","author: Finsler, Georgsubject: Gessner","Gubler, Bernhard Andreas: Der ""Züriputsc","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
94,,,3,1,1862-01-01 00:00:00,"Georg Gessner: Ein Lebensbild aus der zürcherischen Kirche","","","Basel","author: Finsler, Georgsubject: Gessner","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
95,,,3,1,2003-01-01 00:00:00,"Escher-Schulthess Heinrich 1777-1840","","Schulthess Juristische Medien AG","Zürich","author: Regierungsratsubject: Gessner","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
96,,,3,1,1876-01-01 00:00:00,"Heinrich Grunholzer I","","Schiller & Co.","Zürich","author: Koller, Traugottsubject: Grunholzer","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
97,,,3,1,1986-01-01 00:00:00,"Dr. med. Johannes Hegetschweiler (1789-1739), Opfer des ""Züriputschs"", Wissenschafter und Staatsmann zwischen alter und moderner Schweiz","","","Zürich","author: Mörgeli, Christophsubject: Hegetschweiler","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
98,,,1,1,2007-01-01 00:00:00,"Hegetschweiler Johannes, 1789-1839","","Schulthess Juristische Medien AG","Zürich, Basel, Genf","author: unknownsubject: Hegetschweiler","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
99,,,2,2,0000-00-00 00:00:00,"Staatsarchiv des Kanton Zürichs (StAZ)","W 52 11.6.257","","","author: varioussubject: Hegetschweiler (Hess)","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
100,,,1,1,1793-01-01 00:00:00,"Tagebuch eines unsichtbaren Reisenden","","","","author: Heidegger, Hans Heinrichsubject: Heidegger","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
101,,,2,16,1798-01-01 00:00:00,"Ueber das Eigenthum der Munizipalität Zürich","","","","author: Heidegger, Hans Heinrichsubject: Heidegger","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
102,,,2,16,1798-01-01 00:00:00,"Ueber das Munizipalwesen der Stadt Zürich","","","","author: Heidegger, Hans Heinrichsubject: Heidegger","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
103,,,1,1,1847-01-01 00:00:00,"Meine Erlebnisse als Feldprediger im Sonderbundskrieg","","","","author: Heiz, Rudolfsubject: Heiz","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
104,,,1,1,1867-01-01 00:00:00,"Meine Nichtbestätigung im Pfarramt zu Rafz","","","","author: Heiz, Rudolfsubject: Heiz","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
105,,,3,8,2003-01-01 00:00:00,"Die Helbling, Rapperswil und Jona. Lebensbilder einer Familie aus sechs Jahrhunderten.","","Neue Zürcher Zeitung","Zürich","author: Helbling, Carlsubject: Helbling","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
106,224,224,1,1,1849-01-01 00:00:00,"Zur Geschichte der deutschen demokratischen Legion aus Paris","Von einer Hochverrätherin","Levy","Grünberg","author: Herwegh, Emmasubject: Herwegh","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
107,224,224,1,9,1906-01-01 00:00:00,"Georg Herwegh's Briefwechsel mit seiner Braut: Herausg. Unter Mitwirkung von","","Robert Lutz","Stuttgart","author: Herwegh, Georg; Herwegh(-Siegmund), Emma; Herwegh, Marcelsubject: Herwegh","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
108,,,1,15,1929-01-01 00:00:00,"Au printemps des dieux","","Gallimard","","author: Stern, Daniel; Herwegh, Georg, Wagner, Cosima; Siegmund Herwegh, Emmasubject: Herwegh","Krausnick, Michail. Nicht Magd mit den K","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
109,1077,1077,3,1,1998-01-01 00:00:00,"Nicht Magd mit den Knechten: Emma Herwegh : eine biographische Skizze","","Deutsche Schillergesellschaft","","author: Krausnick, Michailsubject: Herwegh","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
110,,,3,1,2000-01-01 00:00:00,"Emma Herwegh: die grösste und die beste Heldin der Liebe","","Limmar","","author: Rettenmund, Barbara; Voirol, Jeanettesubject: Herwegh","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
111,224,224,1,1,1875-01-01 00:00:00,"Eine Erinnerung an Georg Herwegh","Separat-Abdruck aus dem ""Volksstaat""","Genossenschaftsdruckerei","Leipzig","author: Herwegh, Emmasubject: Herwegh","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
112,,,2,1,1839-01-01 00:00:00,"Ein thurgauischern Augenzeuge des ""Züriputsches"" vom 6. September 1839, mitgeteilt von Anna Löffler-Herzog","Der Thurgauische Beitgräge zur vaterländischen Geschichte. Heft 79","","","author: Löffler-Herzog, Annasubject: Herzog","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"Gedruckte Quellen","",0,"","Self-evaluation","",,,,,,,,,,
113,,,2,2,0000-00-00 00:00:00,"Akten der Helvetik","KII b und c Korrespondenzen des Antistes Hess während der Helvetik","","","author: varioussubject: Hess","","",1,"Handschriftliche Quellen","",0,"","Self-evaluation","",,,,,,,,,,
114,,,2,2,0000-00-00 00:00:00,"Akten der Helvetik","Nachlass Hess","","","author: varioussubject: Hess","","",1,"Handschriftliche Quellen","",0,"","Self-evaluation","",,,,,,,,,,
115,,,1,9,1950-01-01 00:00:00,"Zürcher Taschenbuch (ZTB)","Der Briefwechsel des Ferdinand Meyers mit Johann Caspar Hess, mitgeteilt von Anton Largiadèr","","","author: Meyer, Ferdinandsubject: Hess","","",1,"Gedruckte Quellen","",0,"","Self-evaluation","",,,,,,,,,,
116,,,2,19,1775-01-01 00:00:00,"Geschichte der drey letzten Lebensjahre Jesu","Zweiter Theil","Johannes Barhoffer","Frankfurt am Main","author: Hess, Johann Jakob subject: Hess","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
117,,,2,19,1784-01-01 00:00:00,"Lebensgeschichte Jesu","","Wilhelm Heinrich Schramm und Ehr. Gottl.","Thübingen","author: Hess, Johann Jakob subject: Hess","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
118,,,2,1,1829-01-01 00:00:00,"Blicke auf das Leben und Wesen des verewigten Johann Jakob Hess","","unknown","Zürich","author: Gessner, Georgsubject: Hess","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
119,,,3,1,1859-01-01 00:00:00,"Johann Jakob Hess als Bürger und Staatsmann des Standes Zürich und eigenössischer Bundespräsident","Ein biographischer Beitrag zur Geschichte der schweizerischen Eidgenossenschaft und des schweizerischen Gemeinsinns in der Restaurations- und Regenerationszeit","Druck und Verlag bei J.J. Ulrich bei S.H","Leibzig","author: Pupikofer, J.A.subject: Hess","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
120,,,3,1,2003-01-01 00:00:00,"Hess Johann Jakob 1791-1857","","Schulthess Juristische Medien AG","Zürich","author: Regierungsratsubject: Hess","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
121,,,1,1,1790-01-01 00:00:00,"Erasmus von Rotterdam, nach seinem Leben und Schriften, Volume 1","","Ziegler und Söhne","Zürich","author: Hess, Salomonsubject: Hess","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
122,,,2,1,1793-01-01 00:00:00,"Biographien berühmter Schweizerscher Reformatoren","","Ziegler und Söhne","Zürich","author: Hess, Salomonsubject: Hess","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
123,,,2,19,1811-01-01 00:00:00,"Geschichte des Zürcher Catechismus von seinem Entstehen an bis auf die jetzigen Zeiten","","Johann Caspar Näf","Zürich","author: Hess, Salomonsubject: Hess","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
124,,,2,19,1819-01-01 00:00:00,"Das Reformations Fest","","David Bürkli","Zürich","author: Hess, Salomonsubject: Hess","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
125,,,2,1,1820-01-01 00:00:00,"Anna Reinhard, Gattin und Wittwe von Ulr. Zwingli","","Johann Caspar Näf","Zürich","author: Hess, Salomonsubject: Hess","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
126,,,2,19,1820-01-01 00:00:00,"Ursprung Gang und Folgen der durch Ulrich Zwingli in Zürich bewirkten Glaubens-Verbesserung und Kirchen-Reformation","","Orell Füssli und Comp.","Zürich","author: Hess, Salomonsubject: Hess","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
127,,,2,1,1828-01-01 00:00:00,"Lebensgeschichte M. Heinrich Bullingers","","Friedrich Schulthess","Zürich","author: Hess, Salomonsubject: Hess","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
128,,,3,13,2014-01-01 00:00:00,"Vorkommen Hess in der Schweiz","Geneal-Forum","","","author: Geneal-Forumsubject: Hess","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
129,,,3,19,2009-01-01 00:00:00,"Reformierte Wahrnehmung","","","","author: Ognois, Lauresubject: Hess  ","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
130,,,3,1,2009-01-01 00:00:00,"Die Pfarrer und der Umbruch","Reformierte Wahrnehmung und Deutung von Krieg und Nation in der Waadt und in Zürich während der Helvetik (1798-1803)","Aschendorff Verlag GmbH","Münster","author: Ognois, Lauresubject: Hess, Gessner, Herder, Nüscheler, von Orelli","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
131,,,2,12,1839-01-01 00:00:00,"Staatsarchiv des Kanton Zürichs (StAZ)","MM 2.50 Protokoll des Regierungsrates vom 6.9.1839","","","author: subject: Hess, Hegetschweiler, Rahn-Escher, Weiss","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
132,231,231,1,15,1834-01-01 00:00:00,"Gedichte","in: Christoterpe","C. F. Osiander","Tübingen","author: Heusser-Schweizer, Meta; Knapp, Albertsubject: Heusser-Schweizer","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
133,231,231,1,15,1858-01-01 00:00:00,"Lieder einer Verborgenen","","Otto Holze","Leipzig","author: Heusser-Schweizer, Meta (anonymous); Knapp Albert (Hsg.)subject: Heusser-Schweizer","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
134,231,231,1,9,1862-01-01 00:00:00,"Frauenbriefe","","Julius Fricke","","author: Heusser-Schweizer, Meta; Schlatter, Anna (Hsg.)subject: Heusser-Schweizer","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
135,231,231,1,15,1863-01-01 00:00:00,"Gedichte","Der ""Lieder einer Verborgenen"" zweite, vermehrte Auflage","Otto Holze","Leipzig","author: Heusser-Schweizer, Metasubject: Heusser-Schweizer","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
136,231,231,1,1,1876-01-01 00:00:00,"Hauschronik","","Verlag Mirio Romano ","Kilchberg","author: Heusser-Schweizer, Meta; Fehr, Karl (ed.)subject: Heusser-Schweizer","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
137,231,231,1,1,1876-01-01 00:00:00,"Memorabilien","","","","author: Heusser-Schweizer, Meta; Schindler, Regine (ed.)subject: Heusser-Schweizer","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
138,,,3,1,2007-01-01 00:00:00,"Die Memorabilien der Meta Heuser-Schweizer (1797-1876)","","NZZ-Libro","Zürich","author: Schindler, Reginesubject: Heusser-Schweizer","Gubler, Bernhard Andreas: Der ""Züriputsc","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
139,,,2,2,2005-01-01 00:00:00,"Parish Books Hintermeister 1300 - 1900. 01.12.2005","","","","author: subject: Hintermeister","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
140,234,234,2,,1833-01-01 00:00:00,"Sakuntala","","Orell Füssli","Zürich","author: Hirzel, Bernhardsubject: Hirzel","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
141,,,2,2,1836-01-01 00:00:00,"Zürcherisches Wochenblatt. Band 33. No. 1. 01.1836","","im Berichthaus neben der Post","Zürich","author: Ulrich, J. subject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
142,234,234,2,,1838-01-01 00:00:00,"Urwasi und der Held. Indisches Melodram von Kalidasa dem Dichter von Sakuntala","Aus dem Sanskrit und Prakrit, metrisch übersetzt von Dr. Bernhad Hirzel","Ch. Beyel","Frauenfeld","author: Hirzel, Bernhardsubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
143,234,234,1,1,1839-01-01 00:00:00,"Mein Antheil an den Ereignissen des 6. Septembers 1839",,,,"author: Hirzel, Bernhardsubject: Hirzel",,,1,,,,,,,,"81471600_1429951318.png","72268300_1429951335.pdf","https://books.google.es/books?id=ZC1CAAAAcAAJ&dq=bernhard hirzel&hl=es&pg=PA1#v=onepage&q=bernhard hirzel&f=false",,,,,,
144,,,2,10,1839-01-01 00:00:00,"Beobachter der östlichen Schweiz","11.9.1839","","","author: unknownsubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
145,,,2,10,1839-01-01 00:00:00,"Landbote","16.9.1839","","","author: unknownsubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
146,234,234,2,,1840-01-01 00:00:00,"Das Lied der Lieder oder Sieg der Treue (Das hohe Lied). Übersetzt und erklärt von Dr. Bernhard Hirzel","","C.H. Beyel","Zürich und Frauenfeld","author: Hirzel, Bernhardsubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
147,234,234,2,,1846-01-01 00:00:00,"Prabodhatschandodaja oder der Erkenntnismondaufgang. Philosophische Dramen von Krischnamisra. Meghaduta oder der Wolkenbote. Lyrisches Gedicht von Kalidasa.","beides metrisch übersetzt von Dr. Bernhard Hirzel","Verlag von Meyer und Zeller","Zürich","author: Hirzel, Bernhardsubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
148,,,3,,1917-01-01 00:00:00,"Geschichte der Sanskrit-Philologie und Indischen Altertumskunde","Grundriss der Indo-Arischen Philologie und Altertumskunde. I. Band. I. Heft. Hsg. H. Lüders und J. Wackernagel","M. du Mont Schauberg","Strassburg","author: Windisch, Ernstsubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
149,,,3,8,1996-01-01 00:00:00,"","Zurlaubiana Acta Helvetica. Register zur Serie 14. Bände 107-114","Aargauische Kantonsbibliothek","Aarau","author: Schmid, Arthursubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
150,,,3,8,2003-01-01 00:00:00,"Ohne Napoleon und das Bürgli. Was die Quellen zum Hintergrund von Walsers «Gehülfen»
erzählen (Referat)","","Robert-Walser-Gesellschaft","","author: Echte, Bernhardsubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
151,,,3,8,2003-01-01 00:00:00,"«Exakt und zugleich etwas nachlässig».
Beobachtungen zur Form von Robert Walsers Roman «Der Gehülfe»","","Robert-Walser-Gesellschaft","","author: Kerstin Gräfin von Schwerinsubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
152,,,3,8,2010-01-01 00:00:00,"Die Pfnüselküste","","OFR 1. Gesellschaft","","author: Burkert, Ursulasubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
153,,,3,8,2014-01-01 00:00:00,"Diverse Biographies","","Biographie-Portal","","author: Biographie-Portalsubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
154,,,2,2,1829-01-01 00:00:00,"Caspar Hirzel, Kaufmann","[Hirzel, Heinrich]: Aufgabe der ThGG die Verbesserung des Weinbaues betreffend, SD; [Hirzel, Heinrich]:
Auszug aus dem Kommissional-Vortrag: ""Die Vervollkommnung der Leinwandbereitung"", SD","","Thurgau","author: Staatsarchive Thurgau 8'903'5, 1/89subject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
155,,,2,2,2003-01-01 00:00:00,"Caspar Hirzel, Kaufmann (1798 – 1866) 15.08.2003","","","Zürich","author: Stadtarchiv Zürich VII. 147.subject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
156,38,38,2,8,1833-01-01 00:00:00,"Die Revolution des Kantons Zürich vom Jahre 1830 in ihrer Entwicklung","Helvetia. Denkwürdigkeiten für die Freistaaten der Schweizerischen Eidgenossenschaft. Bd. 8","","Aarau","author: Bluntschli, Johann Caspar subject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
157,,,2,18,1839-01-01 00:00:00,"Rede des Bürgermeisters Hirzel für die Berufung des Doctor Strauss begründet durch Auszüge aus dessen Schriften gehalten im Grossen Rat zu Zürich","31.1.1839","","Zürich","author: Hirzel, Conrad Melchiorsubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
158,,,1,18,1839-01-01 00:00:00,"Rede des Bürgermeisters Hirzel für die Berufung des Doctor Strauss begründet durch Auszüge aus dessen Schriften gehalten im Grossen Rat zu Zürich","","DFG","Tübingen","author: Hirzel, Conrad Melchiorsubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
159,,,3,1,1952-01-01 00:00:00,"Bürgermeister Conrad Melchior Hirzel 1793-1843","","S. Hirzel Verlag","Zürich","author: Müller, Kurtsubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
160,,,3,1,2003-01-01 00:00:00,"Conrad Melchior Hirzel, 1793-1843","Die Kantonsregierung seit 1830","","Zürich","author: Schmid, Stefan G.subject: Hirzel","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
161,,,3,1,2014-01-01 00:00:00,"Abstammungslinie Conrad Melchior Hirzel","","Ahneninfo.ch","","author: Familienforschung in der Schweizsubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
162,,,2,11,1761-01-01 00:00:00,"Die Wirthschaft eines philosophischen Bauers entworfen von J.C. Hirzel M.D. und Stadtarzt","","Heidegger und Compagnie","Zürich","author: Hirzel, Johann Casparsubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
163,,,2,9,1779-01-01 00:00:00,"Hirzel an Gleim über Sulzer den Weltweisen","Zweite Abteilung","J.C. Füssli und Heinrich Steiner und Com","Zürich und Winterthur","author: Hirzel, Johann Caspar; Hirzel Hans Caspar, Johann Wilhelm Ludwig Gleim, Johann Georg Sulzersubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
164,,,2,,1792-01-01 00:00:00,"Auserlesene Schriften zur Beförderung der Landwirtschaft und der häuslichen und bürgerlichen Wohlfahrt","","Orell Füssli und Compagnie","","author: Hirzel, Johann Casparsubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
165,,,2,11,1800-01-01 00:00:00,"""Farmer's Letters"". The rural Socrates; or An account of a celebrated philosophical farmer, [electronic resource] : lately living in Switzerland, and known by the name of Kliyogg. [Three lines of quotations]. [1800]","","Peter Edes","Hallowell, USA","author: Hirzel, Hans Casparsubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
166,,,2,1,1818-01-01 00:00:00,"Das Leben Herrn Hans Caspar Hirzels, Archiaters und Stifter der Hülfsgesellschaft in Zürich","Als Denkmal der Liebe und Verehrung. Hsg. Zürcherische Hülfsgesellschaft","Orell Füssli und Compagnie","Zürich","author: Wirz, August Heinrichsubject: Hirzel","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
