"game_agent_id","agent_name","id","img","groupID","selection_class","agenttype1","agenttype2","gender","last_name","first_name","other_name","birthday","birth_location","birth_location_map","deathday","death_location","workplace","knows","shortbio","data_evaluation","authority_record","authority_organization","memberID"
"90",\N,"90",\N,\N,"2","1","2","1","Constant","Benjamin","Henri-Benjamin Constant de Rebecque","1767-01-01 00:00:00",\N,\N,"1830-01-01 00:00:00","Paris, France","Lausanne, Switzerland",\N,"gemässigte Mitte (zw. Aristokratischer Despotie und revolutionäre Gewalt der Massen) im Kreis von Madame de Staël","1",\N,\N,"CoB1767"
"91",\N,"91",\N,\N,"2","1","2","2","Conzett-Knecht","Verena",\N,"1861-01-01 00:00:00",\N,\N,\N,"na","na",\N,\N,"2","na","0","CoKnV1861"
"92",\N,"92",\N,\N,"3","1","5","1","Cramer","Andreas Wilhelm",\N,\N,\N,\N,\N,\N,\N,\N,"Haus-Chronik: meinen Anverwandten und Freunden zum Andenken gewidmet (1822) (Cramer, 1822)","1",\N,\N,"CrAW0000"
"93",\N,"93",\N,\N,"2","1","6","1","Currat de Grandvillard","Jean-Pierre",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2","na","0","CdGJP0000"
"94",\N,"94",\N,\N,"3","1","5","1","Dahlmann","Carl",\N,\N,\N,\N,\N,\N,\N,\N,"Historiographer. „Modulations ins Volksnationale“ (Tuchtenhagen, 2011) (p. 44)","1",\N,\N,"DaC0000"
"95",\N,"95",\N,\N,"2","1","2","1","Dändliker","Jakob",\N,"1822-01-01 00:00:00",\N,\N,"1837-01-01 00:00:00",\N,\N,\N,"Lehrer, Rektor, Stadtrat, Prov. Sekundarschullehrer in Pfäffikon bei Austritt Kramers","1",\N,\N,"DaeJ1822"
"96",\N,"96",\N,\N,"2","1","3","2","Dentière","Marie","Marie d’Ennetières","1495-01-01 00:00:00",\N,\N,"1561-01-01 00:00:00","Geneva, Switzerland","Tournai, France",\N,\N,"2","na","0","DeM1495"
"97",\N,"97",\N,\N,"1","1","2","1","Diem","Bartholomäus",\N,"1812-01-01 00:00:00","Herisau (AR)/Zürich",\N,"1839-01-01 00:00:00",\N,\N,\N,"religiöser Dienstbote, arm","1",\N,\N,"DiB1812"
"98",\N,"98",\N,\N,"3","1","5","1","Dierauer","Johannes",\N,"1842-01-01 00:00:00",\N,\N,"1920-01-01 00:00:00",\N,\N,\N,"Schweizer Historiker","1",\N,\N,"DiJ1842"
"99",\N,"99",\N,\N,"1","1","6","1","Dietliker","Jakob",\N,\N,"Wetzikon/Zürich",\N,"1839-01-01 00:00:00","Zürich","Wetzikon",\N,"Zimmermann, Mittelstand (nicht ganz arm)","1",\N,\N,"DiJ0000"
"100",\N,"100",\N,\N,"2","1","6","1","Dietliker ","Jakob",\N,\N,\N,\N,\N,"na","Kepmten",\N,"Pfarrer in Wetzikon","1",\N,\N,"DiJ0000"
"101",\N,"101",\N,\N,"1","1","2","1","Diggelmann","Jakob",\N,"1819-01-01 00:00:00","Pfäffikon/Zürich",\N,"1839-01-01 00:00:00",\N,\N,\N,"Schustergehilfe, sehr arm","1",\N,\N,"DiJ1819"
"102",\N,"102",\N,\N,"3","1","5","2","Dittmar","Johanna Friederieke Louise",\N,"1807-01-01 00:00:00",\N,\N,"1884-01-01 00:00:00","na","na",\N,"Named actually Johanna Friederieke Louise Dittmar(1807-1884) -  „Sie werden staunen, wie diese Dame unsre Philosophen und Theologen durch die Freiheit ihres Geistes beschämt.“ – (Feurbach) (Schuffenhauer, 1967) – a critical review (Dittmar, 1847a) – historiography (Dittmar, 1845b) – political commentaries (Dittmar, 1847b, 1849a, 1849b) – theological (social) identity building (Dittmar, 1845a, 1848)","2","na","0","DiJFLD1807"
"103",\N,"103",\N,\N,"3","1","5","1","Domann","Hans",\N,"1896-01-01 00:00:00",\N,\N,"1944-01-01 00:00:00",\N,\N,\N,"Das Gemeinschaftsbewusstsein der V Orte in der Alten Eidgenossenschaft (1943) – according Metzger in the national liberal historiography appears religion only as a negative factor (Metzger, 2011) (p. 175) this seems not correct (see BUND (SEK/FEPS/FCES, 1987))","1",\N,\N,"DoH1896"
"104",\N,"104",\N,\N,"3","1","5","1","Domeisen","Norbert",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2","na","0","DoN0000"
"105",\N,"105",\N,\N,"2","1","2","1","Dorer-Egloff","Eduard",\N,"1807-01-01 00:00:00",\N,\N,"1864-01-01 00:00:00","Baden, Switzerland","Baden, Switzerland",\N,\N,"1",\N,\N,"Dorer1807"
"106",\N,"106",\N,\N,"2","1","2","1","Dreyfus","Markus Getsch","Markus Götsch Dreifus(s)","1812-01-01 00:00:00",\N,\N,"1877-01-01 00:00:00","Zürich","Endingen, Aargau, Switzerland",\N,"Dreyfuss-Affaire, first conseil de guerre","1",\N,\N,"DrMG1812"
"107",\N,"107",\N,\N,"2","1","3","1","Druey","Daniel-Henri",\N,"1799-01-01 00:00:00",\N,\N,"1855-01-01 00:00:00","Bern, Switzerland","Faoug, Switzerland",\N,"1845 radikaler Führer Waadt","4","57361171","0","DrDH1799"
"108",\N,"108",\N,\N,"2","1","6","1","Du Fresne",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Swiss coronel during the Russian Campaign.","2","na","0","DF0000"
"109",\N,"109",\N,\N,"2","1","3","1","Dufour","Guillaume-Henri",\N,"1787-01-01 00:00:00","Genf",\N,"1875-01-01 00:00:00","Les Eaux-Vives, Geneva","Konstanz",\N,"liberal-konservativ, protestant, Führer gegen Sonderbundtruppen, Generalstabsoffizier","4","2495837","0","DuGH1787"
"110",\N,"110",\N,\N,"2","1","2","2","Dufour-Onofrio","Anna Joséphine",\N,"1817-01-01 00:00:00",\N,\N,\N,"na","na",\N,\N,"2","na","0","DuOAJ1817"
"111",\N,"111",\N,\N,"2","1","3","1","Dumas","Alexandre",\N,"1802-01-01 00:00:00",\N,\N,"1870-01-01 00:00:00","Seine-Maritime, France","Villers-Cotterêts, France",\N,"reports about his experiences during the July Revolution","4","51688902","0","DuA1802"
"112",\N,"112",\N,\N,"2","1","3","2","Dupin","Amantine-Lucile-Aurore","George Sand","1804-01-01 00:00:00",\N,\N,"1876-01-01 00:00:00","Nohant-Vic, France","Paris, France",\N,\N,"4","46766944","0","DuALA1804"
"113",\N,"113",\N,\N,"3","1","5","1","Durrer","Robert",\N,"1867-01-01 00:00:00",\N,\N,"1934-01-01 00:00:00",\N,\N,\N,"Die Einheit Unterwaldens. Studien über die Anfänge der urschweizerischen Demokratie (1910) – idea of an „old“ democracy (Metzger, 2011) (p. 175)","1",\N,\N,"DuR1867"
"114",\N,"114",\N,\N,"3","1","5","2","Eberhardt","Isabelle",\N,"1877-01-01 00:00:00",\N,\N,"1904-01-01 00:00:00","Aïn Séfra, Algeria","Geneva, Switzerland",\N,"North African explorere, converted to Islam. All works published in Switzerland posthume, during her life only in Algeria and France news papers. Travel reports and memories, fascination for Islam, travels dressed as a man, - Nouvelles algériennes, 1905; Dans l’ombre chaude de l’Islam, 1906 ; Mes journaliers, 1922","1",\N,\N,"EvI1877"
"115",\N,"115",\N,\N,"4","1","4","1","Edlibach","Gerold",\N,"1454-01-01 00:00:00",\N,\N,"1530-01-01 00:00:00",\N,\N,\N,"combination of historiography and political functions - Zürcher Chronik oder Zürcher- und Schweizerchronik (1485/86) – combination of biography and historiography - Rotwelschglossar (fickabel des rotwelschtz) (1490) - Zürcher Wappenbuch (1480-) - Waldmannhandel (Waldmannscher Auflauf) (1489) – Aufzeichnungen zur Reformation (1520-1527) (Gamper & Gamper, 2005)","1",\N,\N,"EdG1454"
"116",\N,"116",\N,\N,"1","1","2","1","Egli","Hans Heinrich",\N,"1818-01-01 00:00:00","Wetzikon/Zürich",\N,"1839-01-01 00:00:00",\N,\N,\N,"Sohn armer Eltern","1",\N,\N,"EgHH1818"
"117",\N,"117",\N,\N,"2","1","1","1","Elgger","Franz, von",\N,"1794-01-01 00:00:00",\N,\N,"1858-01-01 00:00:00","Luzern","Rheinfelden",\N,\N,"1",\N,\N,"ElF1794"
"118",\N,"118",\N,\N,"1","1","2","1","Enderli","Caspar",\N,"1785-01-01 00:00:00","Illnau, von Bisikon",\N,\N,\N,\N,\N,"unbekannt","1",\N,\N,"EnC1785"
"119",\N,"119",\N,\N,"4","1","4","2","Engel","Regula",\N,"1761-01-01 00:00:00",\N,\N,"1853-01-01 00:00:00","Zürich, Switzerland","Flutern, Zürich, Switzerland",\N,"Frau Oberst Engel; von Cairo bis Nework. participated as wife of a militar in French mercenary services (Napoleon). published 1821 – she fought in the battle and was mother of 21 children (“Memoiren der Regula Engel: Die Frau Oberst | DIE ZEIT Archiv | Ausgabe 43/1977,” n.d.)","4","42629184","0","EnEgR1761"
"120",\N,"120",\N,\N,"2","1","2","1","Engelhard","Johann Friedrich Ludwig",\N,"1783-01-01 00:00:00",\N,\N,"1862-01-01 00:00:00","Murten, Switzerland","Zweibrücken, Pfalz",\N,"Erinnerungen aus meinen Feldzügen in Spanien","4","D3923","0","EnJFL1783"
"121",\N,"121",\N,\N,"2","1","3","1","Erni","Johann Heinrich",\N,\N,"Pfäffikon",\N,\N,\N,\N,\N,"Gichteler (Neugläubiger), Buchbinder und Coeditor der Memorabilia mit Johann Balthasar Bullinger, Anton Werdmüller, Johann Heinrich Erni, Friedrich Vogel und Gottfried von Escher bis 1870","2","na","0","ErJH0000"
"122",\N,"122",\N,\N,"2","1","2","1","Ernst","Johann Ulrich",\N,"1803-01-01 00:00:00","Veltheim, Winterthur",\N,"1846-01-01 00:00:00",\N,\N,\N,"Gichteler (Neugläubiger), publiziert Briefe von Gichtel und Campagne 1842","1",\N,\N,"ErJU1803"
"123",\N,"123",\N,\N,"2","1","3","2","Escher","Elisabetha",\N,"1759-01-01 00:00:00",\N,\N,\N,"na","na",\N,"sister of H. Escher's father","2","na","0","EsE1759"
"124",\N,"124",\N,\N,"2","1","3","1","Escher","Hans Jakob",\N,"1770-01-01 00:00:00","Pfäffikon",\N,"1827-01-01 00:00:00",\N,\N,\N,"Pfarrer in Kontakt mit Campagne","1",\N,\N,"EsHJ1770"
"125",\N,"125",\N,\N,"2","1","2","1","Escher","Heinrich",\N,"1781-01-01 00:00:00",\N,\N,"1860-01-01 00:00:00",\N,\N,\N,"Sohn von Hs. Konrad E. (1743-1814), V.D.M. Dr.phil.h.c., Professor der Geschichte, und Logik am obern. Gymnasium, Erziehungsrat, stimmte gegen die Berufung von Strauss","1",\N,\N,"EsHe1781"
"126",\N,"126",\N,\N,"1","1","2","1","Escher","Heinrich",\N,"1789-01-01 00:00:00","Zürich",\N,"1870-01-01 00:00:00",\N,\N,\N,"Canzlist, öffentlicher Ankläger, Oberamtmann (Grüningen), Präsident Criminalgericht, Professor Staatswissenschaft (Uni ZH), Regierungsrath (1833)","1",\N,\N,"EsA1789"
"127",\N,"127",\N,\N,"4","1","4","2","Escher","Nanny, von",\N,"1855-01-01 00:00:00",\N,\N,"1932-01-01 00:00:00","Langnau am Albis, Switzerland","Zürich, Switzerland",\N,\N,"4","3225736","0","EsN1855"
"128",\N,"128",\N,\N,"2","1","3","2","Orelli-Escher","Regula, v.",\N,"1757-01-01 00:00:00",\N,\N,\N,"na","na",\N,"Schülerin Lavaters und Gattin von David von Orell","2","na","0","EsR1757"
"129",\N,"129",\N,\N,"2","1","2","1","Escher ","Heinrich",\N,"1776-01-01 00:00:00",\N,\N,"1853-01-01 00:00:00",\N,\N,\N,"vater von Alfred Escher","1",\N,\N,"EsH1776"
"130",\N,"130",\N,\N,"1","1","1","1","Escher vom Glas","Johann Heinrich Alfred",\N,"1819-01-01 00:00:00","Zürich/Enge",\N,"1882-01-01 00:00:00","Enge, Zürich, Switzerland","Zürich, Switzerland",\N,"Hauptförderer der Eidg. Technischen Hochschule und des Gotthard-Durchstiches,","4","40175198","0","EsgJH1819"
"131",\N,"131",\N,\N,"1","1","3","1","Escher vom Luchs","Hans Konrad",\N,"1743-01-01 00:00:00","Zürich/Zürich",\N,"1814-01-01 00:00:00","Zürich, Switzerland","Zürich, Switzerland",\N,\N,"4","D13461","0","EslHK1743"
"132",\N,"132",\N,\N,"1","1","3","1","Escher vom Luchs","Johan Konrad, von",\N,"1761-01-01 00:00:00",\N,\N,"1833-01-01 00:00:00","Zürich, Switzerland*","Baden, Switzerland",\N,"Bürgermeister 1814","4","D47822","0","EsJK1761"
"133",\N,"133",\N,\N,"2","1","3","1","Escher von der Linth","Hans Conrad",\N,"1767-01-01 00:00:00","Zürcher Politiker. Leiter der Korrektion der Linthebene",\N,"1823-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,"EsLtHC1767"
"134",\N,"134",\N,\N,"2","1","3","1","Escher-Keller","Hans Caspar",\N,"1755-01-01 00:00:00",\N,\N,"1831-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,"EskHC1755"
"135",\N,"135",\N,\N,"2","1","3","2","Escher-Meyer","Susanna",\N,"1764-01-01 00:00:00",\N,\N,\N,"na","na",\N,"mother of Heinrich Escher","2","na","0","EsS 1764"
"136",\N,"136",\N,\N,"2","1","3","1","Escher-Schulthess","Hans Heinrich",\N,"1777-01-01 00:00:00",\N,\N,"1840-01-01 00:00:00","Zürich","Zürich",\N,\N,"4","105271398X ","0","EsSchH1777"
"137",\N,"137",\N,\N,"2","1","2","1","Escher-Zollikofer","Heinrich",\N,"1776-01-01 00:00:00",\N,\N,"1853-01-01 00:00:00",\N,\N,\N,"vater von Alfred Escher,  auch als ""Sklavenhändler"" bezeichnet. Industrieller und Eisenbahnpionier, Gründer Nordostbahn 1853, Gotthardbahn 1872-1878","1",\N,\N,"EsH1776"
"138",\N,"138",\N,\N,"2","1","5","1","Etterlin","Petermann",\N,\N,\N,\N,\N,\N,\N,\N,"wrote Chronik Basel (1507)","1",\N,\N,"EtP1507§"
"139",\N,"139",\N,\N,"2","1","2","2","Everhardt","Isabelle",\N,"1877-01-01 00:00:00",\N,\N,"1904-01-01 00:00:00","Aïn Séfra, Algeria","Geneva, Switzerland",\N,"She was a Swiss explorer and writer who lived and travelled extensively in North Africa","4","73871242","0","EvI1877"
"140",\N,"140",\N,\N,"2","1","3","1","Farbstein","David",\N,"1868-01-01 00:00:00",\N,\N,"1953-01-01 00:00:00","Zürich, Switzerland","Waschau, Poland",\N,\N,"4","50145742","0","FaD1868"
"141",\N,"141",\N,\N,"1","1","2","1","Fäsi","Carl Wilhelm",\N,"1793-01-01 00:00:00",\N,\N,"1852-01-01 00:00:00",\N,\N,\N,"Diacon","1",\N,\N,"FaeCW1793"
"142",\N,"142",\N,\N,"2","1","3","1","Fauche (-Borel)","Abraham Louise",\N,"1762-01-01 00:00:00","Neuchatel",\N,"1829-01-01 00:00:00","Neuenburg","Neuenburg",\N,"Von 1790 an setzte er sich als Buchhändler und Geheimagent für die Gegenrevolution ein. ","1",\N,\N,"FaBoAL1762"
"143",\N,"143",\N,\N,"2","1","3","1","Fazy","James",\N,"1794-01-01 00:00:00","Genf",\N,"1878-01-01 00:00:00","Petit-Saconnex, Geneva, Switzerland","Geneva, Switzerland",\N,"radikaler Führer Genf, gegen calvinistisch-konservative","1",\N,\N,"FaJ1794"
"144",\N,"144",\N,\N,"2","1","3","1","Fehr","Johannes",\N,"1779-01-01 00:00:00",\N,\N,"1838-01-01 00:00:00","St. Gallen, Switzerland?",\N,\N,"St. Gallen; als Reutiner zum katholischen Glauben übertritt übernehmen  die Herren Gonzenbach-Huber, Johannes de Julius Hieronymus Zollikofer, Conrad Fehr, Sebastian Kunkler und der Arzt Caspar Wetter – bildeten ein Konsortium, um eine Buchhandlung zu errichten. Sie erwarben den Büchervorrat von Reutiner. Später Conrad und dann sein Sohn Fehr bilden die Fehr'sche Buchhandlung.","1",\N,\N,"Fehr1779"
"145",\N,"145",\N,\N,"3","1","5","1","Feller","Richard",\N,"1877-01-01 00:00:00",\N,\N,"1958-01-01 00:00:00",\N,\N,\N,"Schweizer Historiker (Kantonalsgeschichte Berns). Die schweizerische Geschichtsschreibung im 19. Jahrhundert – Geschichtsschreibung der Schweiz (Feller & Bonjour, 1979)","1",\N,\N,"FeR1877"
"146",\N,"146",\N,\N,"2","1","5","1","Ferguson","Adam",\N,"1723-01-01 00:00:00",\N,\N,"1818-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,"FeA1723"
"147",\N,"147",\N,\N,"3","1","5","1","Ficker","Julius",\N,"1826-01-01 00:00:00",\N,\N,"1902-01-01 00:00:00",\N,\N,\N,"wrote Das deutsche Kaiserreich in seinen universalen und nationalen Beziehungen (1861) defends the „universal Catholic idea of empire“ (Metzger, 2011) (p. 173)","1",\N,\N,"FiJ 1826"
"148",\N,"148",\N,\N,"2","1","3","1","Fierz","Johann Jakob",\N,"1787-01-01 00:00:00",\N,\N,"1861-01-01 00:00:00","Küsnacht, Zürich, Switzerland","Küsnacht, Zürich, Switzerland",\N,"Brigadekommandant im Sonderbundskrieg","1",\N,\N,"Fierz1787"
"149",\N,"149",\N,\N,"2","1","2","1","Fieschi","Giuseppe Marco","also Joseph, Joseph Gérard or Joseph Mar","1790-01-01 00:00:00",\N,\N,"1836-01-01 00:00:00","Paris, France","Murat, Corsica",\N,\N,"1",\N,\N,"FiGM1790"
"150",\N,"150",\N,\N,"2","1","3","1","Finsler","Johann Jakob",\N,"1796-01-01 00:00:00",\N,\N,"1836-01-01 00:00:00",\N,\N,\N,"Seidenfabrikant auf dem Land","2","na","0","FiJJ1796"
"151",\N,"151",\N,\N,"2","1","3","1","Fischer","Conrad Johann",\N,"1773-01-01 00:00:00",\N,\N,"1854-01-01 00:00:00",\N,\N,\N,"Pionier der Stahlindustrie","1",\N,\N,"FiCJ1773"
"152",\N,"152",\N,\N,"2","1","3","1","Fischer","Rudolf, von",\N,\N,\N,\N,\N,\N,\N,\N,"Sarnerbund",\N,\N,"1","FiR0000"
"153",\N,"153",\N,\N,"3","1","5","2","Flachsland","Caroline","Maria Karoline, Karoline, Maria Caroline","1750-01-01 00:00:00",\N,\N,"1809-01-01 00:00:00","Weimar","Reichenweier, Alsace",\N,"She married Johann Gottfried von Herder and belonged to the Weimar circle.","4","49387820","0","FlC1750"
"154",\N,"154",\N,\N,"2","1","1","2","Flaviny","Marie, de","Marie, D'Agoult, Marie Catherine Sophie,","1805-01-01 00:00:00",\N,\N,"1876-01-01 00:00:00","Paris, France","Frankfurt am Main, Germany",\N,\N,"2","na","0","FlM1805"
"155",\N,"155",\N,\N,"2","1","3","2","Flüeh-Wyss","Dorothea, von",\N,\N,\N,\N,\N,"na","na",\N,\N,"2","na","0","FlD1431*"
"156",\N,"156",\N,\N,"2","1","3","2","Flühmann","Elisabeth",\N,"1851-01-01 00:00:00",\N,\N,"1929-01-01 00:00:00","Aarau, Switzerland","Schwandholz bei Krattigen, Saxeten",\N,"Swiss pedagogue and fighter for women's rights.","4","308194913","0","FlE1851"
"157",\N,"157",\N,\N,"2","1","2","1","Fontana","José",\N,"1840-01-01 00:00:00",\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"FoJ1840"
"158",\N,"158",\N,\N,"2","1","2","1","Franscini","Stefano",\N,"1796-01-01 00:00:00",\N,\N,"1857-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,"FrS1796"
"159",\N,"159",\N,\N,"2","1","3","1","Franz Joseph I of Austria",\N,"Franz I.","1830-01-01 00:00:00",\N,\N,"1916-01-01 00:00:00","Schönbrunn Palace, Vienna","Schönbrunn Palace, Vienna",\N,"Kaiser von Österreich","2","na","0","FrJoI1830"
"160",\N,"160",\N,\N,"2","1","3","1","Frederick William III of Prussia",\N,"Friedrich Wilhelm III.","1770-01-01 00:00:00",\N,\N,"1840-01-01 00:00:00","Berlin","Potsdam, Prussia",\N,"König von Preussen","4","50016770","0","FrWiIII1770"
"161",\N,"161",\N,\N,"2","1","3","1","Frey","Johann Rudolf",\N,\N,"Uster",\N,\N,\N,\N,\N,"Gichteler (Neugläubiger)","2","na","0","FrJR0000"
"162",\N,"162",\N,\N,"2","1","3","1","Friedrich Wilhelm III.",\N,\N,"1770-01-01 00:00:00",\N,\N,"1840-01-01 00:00:00","Berlin Prussia","Potsdam, Preussia",\N,"König von Preussen","1",\N,\N,"FrWiIII1770"
"163",\N,"163",\N,\N,"3","1","5","1","Fröbel","Julius",\N,"1805-01-01 00:00:00",\N,\N,"1893-01-01 00:00:00","Zürich, Switzerland","Griesheim, Thüringen",\N,"publisches in Dittmar’s Die sociale Reform","4","2771521","0","FrJ1805"
"164",\N,"164",\N,\N,"2","1","5","1","Fründ","Hans",\N,\N,\N,\N,\N,\N,\N,\N,"Geschichte des Alten Zürichkriegs aus Sicht der anti-habsburgischen Partei für die Jahre 1436-1447 (Fründ, 1469)","1",\N,\N,"FrH1469§"
"165",\N,"165",\N,\N,"2","1","3","1","Frutiger","Johannes",\N,\N,\N,\N,\N,\N,\N,\N,"Kaufmann, Auswanderung nach Jerusalem, Jude, zum Christentum konvertiert","1",\N,\N,"FrJ0000"
"166",\N,"166",\N,\N,"2","1","6","1","Fuchs (von Einsiedeln)","Nikolaus Ignaz ",\N,\N,"Einsiedeln",\N,\N,\N,\N,\N,"Major im Kgl. Englischem Dienste","2","na","0","FuNI0000"
"167",\N,"167",\N,\N,"3","1","5","1","Fueter","Eduard",\N,"1876-01-01 00:00:00",\N,\N,"1928-01-01 00:00:00",\N,\N,\N,"Schweizer Historiker (Geschichte der Schweiz, Westeuropas und der USA, Geschichte der Historiographie)","1",\N,\N,"FuE1876"
"168",\N,"168",\N,\N,"1","1","2","1","Furrer","Jonas ",\N,"1805-01-01 00:00:00","Winterthur/Bad Ragaz",\N,"1861-01-01 00:00:00","Bad Ragaz","Winterthur, Switzerland",\N,"Dr. hon. Bürgermeister, Anwalt","4","64412774","0","FuJ1805"
"169",\N,"169",\N,\N,"4","1","4","1","Füssli","Hans Heinrich",\N,"1745-01-01 00:00:00",\N,\N,"1832-01-01 00:00:00",\N,\N,\N,"Historiker für Vaterländische Geschichte","1",\N,\N,"FueHH1745"
"170",\N,"170",\N,\N,"1","1","2","1","Füssli","Johann Jakob",\N,"1792-01-01 00:00:00","Zürich",\N,"1860-01-01 00:00:00",\N,\N,\N,"Wollishofen/Neumünster","1",\N,\N,"FueJJ1792"
"171",\N,"171",\N,\N,"2","1","6","1","Füssli",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Oberst","2","na","0","Füssli0000"
"172",\N,"172",\N,\N,"2","1","6","1","Füsslin","Christian Karl",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"FueCK0000"
"173",\N,"173",\N,\N,"2","1","2","1","Füsslin","Johan Conrad",\N,"1704-01-01 00:00:00",\N,\N,"1775-01-01 00:00:00",\N,\N,\N,\N,"1",\N,\N,"FuJC1704"
"174",\N,"174",\N,\N,"2","1","6","1","Füsslin","Johann Jacob",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"FueJJ1646§"
"175",\N,"175",\N,\N,"3","1","5","1","Gagrliardi","Ernst",\N,\N,\N,\N,\N,\N,\N,\N,"Schweizer Geschichte in 3 volumes (Universität Basel, 2010)","1",\N,\N,"GaExxxx"
"176",\N,"176",\N,\N,"2","1","2","1","Galeer","Albert",\N,"1810-01-01 00:00:00",\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,"GaA1810"
"177",\N,"177",\N,\N,"3","1","5","2","Gallati","Frieda",\N,"1876-01-01 00:00:00",\N,\N,"1955-01-01 00:00:00",\N,\N,\N,"Schweizer Historikerin","1",\N,\N,"GaF1876"
"178",\N,"178",\N,\N,"2","1","2","1","Garibaldi","Giuseppe",\N,"1807-01-01 00:00:00",\N,\N,"1882-01-01 00:00:00","Caprera, Italy","Nizza, France",\N,"Garibaldi was an Italian freedom fighter. He was quite popular amongst radical-liberals in Switzerland.","4","100192194","0","GaG1807"
"179",\N,"179",\N,\N,"3","1","5","1","Gasser","Adolf",\N,\N,\N,\N,\N,\N,\N,\N,"“genossenschaftlichkeit” (Universität Basel, 2010)","1",\N,\N,"GaAxxxx"
"180",\N,"180",\N,\N,"3","1","5","1","Gelzer","Matthias",\N,"1886-01-01 00:00:00",\N,\N,"1974-01-01 00:00:00",\N,\N,\N,"Schweizer Althistoriker (Römische Geschichte)","1",\N,\N,"GeM1886"
"181",\N,"181",\N,\N,"1","1","3","1","Gessner","Georg",\N,"1765-01-01 00:00:00",\N,\N,"1843-01-01 00:00:00",\N,\N,\N,"Pfarrer am Grossmünster, Antistes","1",\N,\N,"GeG1765"
"182",\N,"182",\N,\N,"4","1","4","2","Gessner-Heidegger","Judith",\N,\N,\N,\N,\N,\N,\N,\N,"Biographer. Wife of Salomon Gessner 1730-1788.","1",\N,\N,"GeHeJ1765§"
"183",\N,"183",\N,\N,"2","1","3","1","Glück","Christian Wilhelm, von",\N,\N,\N,\N,"1866-01-01 00:00:00",\N,\N,\N,"1866 Selbstmord","1",\N,\N,"GlCW0000"
"184",\N,"184",\N,\N,"3","1","5","2","Glümer","Claire, von",\N,"1825-01-01 00:00:00",\N,\N,"1906-01-01 00:00:00","Blasewitz","Blankenburg, Harz",\N,"German writer and translator. Participated in the Dresden May Upheavel. publisches in Dittmar’s Die sociale Reform","4","77073936","0","GlC1825"
